X1 X2 Cluster
-2.897377042908794831e+00 2.730378065730243442e+00 1.000000000000000000e+00
-2.601284405702134706e+00 2.838808140380630007e+00 1.000000000000000000e+00
-2.925577969634974185e+00 2.820033240163322574e+00 1.000000000000000000e+00
-2.971943219983012696e+00 2.749018945743062492e+00 1.000000000000000000e+00
-2.658221287714256142e+00 2.790526191757025209e+00 1.000000000000000000e+00
-2.884666571314058903e+00 2.934263759630354684e+00 1.000000000000000000e+00
-3.000293116544245020e+00 2.928364977391110013e+00 1.000000000000000000e+00
-2.979532110905926956e+00 2.795819713429280373e+00 1.000000000000000000e+00
-2.739235828549141605e+00 2.851001739061408635e+00 1.000000000000000000e+00
-2.846346619294290559e+00 2.627647713738685553e+00 1.000000000000000000e+00
-2.655467295675741024e+00 2.832098849752676895e+00 1.000000000000000000e+00
-2.862953132315431581e+00 2.703430238553311771e+00 1.000000000000000000e+00
-2.745312780666079533e+00 2.815935076635104117e+00 1.000000000000000000e+00
-2.843080304506614642e+00 2.799269620607622411e+00 1.000000000000000000e+00
-2.901934349432158111e+00 2.722513195826659960e+00 1.000000000000000000e+00
-2.910565349820299907e+00 2.819164269069454942e+00 1.000000000000000000e+00
-2.789701255876252173e+00 2.744995762155651775e+00 1.000000000000000000e+00
-2.758220757448591964e+00 2.814578113147205851e+00 1.000000000000000000e+00
-3.062891508315486622e+00 2.683279675943364584e+00 1.000000000000000000e+00
-2.713686151460567686e+00 2.887399871971878973e+00 1.000000000000000000e+00
-2.794681588941503314e+00 2.709492670765248690e+00 1.000000000000000000e+00
-2.642844311430590842e+00 2.707388464858702548e+00 1.000000000000000000e+00
-2.819594289577723512e+00 2.962939202801448957e+00 1.000000000000000000e+00
-2.842167166949824963e+00 1.779842577741748588e+00 2.000000000000000000e+00
-2.669686714471899869e+00 1.733469526377714676e+00 2.000000000000000000e+00
-2.871430767581286236e+00 1.670456946963684519e+00 2.000000000000000000e+00
-2.752100845050051259e+00 1.843005381045416557e+00 2.000000000000000000e+00
-2.750725499638420057e+00 1.860276880639068597e+00 2.000000000000000000e+00
-2.954151738936017679e+00 1.772231448759782557e+00 2.000000000000000000e+00
-2.979744692169480569e+00 1.887068209959950282e+00 2.000000000000000000e+00
-2.799506110254535329e+00 2.056962976945060362e+00 2.000000000000000000e+00
-2.758183845709530679e+00 1.670563784407856689e+00 2.000000000000000000e+00
-2.840885481704714444e+00 1.783397444734761361e+00 2.000000000000000000e+00
-2.889571464520995114e+00 1.971537191518811127e+00 2.000000000000000000e+00
-3.004711686491139844e+00 1.988325898934056202e+00 2.000000000000000000e+00
-2.931324008554675675e+00 1.863937630415920976e+00 2.000000000000000000e+00
-2.743923249095352457e+00 1.814835066187646673e+00 2.000000000000000000e+00
-2.761905494520510373e+00 1.631498935707371034e+00 2.000000000000000000e+00
-2.905026087149265468e+00 1.669442830748005369e+00 2.000000000000000000e+00
-2.614087932424653982e+00 1.898392650385591907e+00 2.000000000000000000e+00
-2.808593727576283339e+00 1.967227762365752142e+00 2.000000000000000000e+00
-2.620975082417639879e+00 1.949629734470321507e+00 2.000000000000000000e+00
-2.835693841672093374e+00 1.776781785044126094e+00 2.000000000000000000e+00
-2.837909966910083792e+00 1.671617080850501980e+00 2.000000000000000000e+00
-2.617260524704879909e+00 1.828563023552879363e+00 2.000000000000000000e+00
-2.726830660155149300e+00 1.753224570432473595e+00 2.000000000000000000e+00
-2.922478260698896158e+00 1.954833291019592689e+00 2.000000000000000000e+00
-2.793488128590290387e+00 1.896141116012731942e+00 2.000000000000000000e+00
-2.924357543853819852e+00 1.713419923996619465e+00 2.000000000000000000e+00
-2.942411636893437876e+00 1.952021267257679993e+00 2.000000000000000000e+00
-2.819983773620281298e+00 1.762216099112488221e+00 2.000000000000000000e+00
-2.698337078950207690e+00 1.808118219473917154e+00 2.000000000000000000e+00
-2.853086737423230712e+00 1.872205794115503696e+00 2.000000000000000000e+00
-2.849536560090916382e+00 1.714321448521101354e+00 2.000000000000000000e+00
-2.801923975780448384e+00 1.738386309451598999e+00 2.000000000000000000e+00
-2.697572843557120237e+00 1.806734176522661883e+00 2.000000000000000000e+00
-2.841976679553938734e+00 1.518683721985777391e+00 2.000000000000000000e+00
-2.686750933208200909e+00 1.950495668382182135e+00 2.000000000000000000e+00
-2.849406205528374869e+00 1.777076407456125384e+00 2.000000000000000000e+00
-2.772732319087679809e+00 1.802661258608839301e+00 2.000000000000000000e+00
-2.859120983284469730e+00 1.867122122481345903e+00 2.000000000000000000e+00
-2.850589579018262931e+00 1.823696138979402859e+00 2.000000000000000000e+00
-2.797462123651483612e+00 1.926929690329653777e+00 2.000000000000000000e+00
-2.658668412116083513e+00 1.808832223853966248e+00 2.000000000000000000e+00
-2.893379919476767981e+00 1.791960620330945053e+00 2.000000000000000000e+00
-2.797128210501105716e+00 1.664571869590613096e+00 2.000000000000000000e+00
-2.835191138843056624e+00 2.013956560083131730e+00 2.000000000000000000e+00
-2.745377300708779167e+00 1.809987587885501847e+00 2.000000000000000000e+00
-2.814948650329587299e+00 1.820830175735462797e+00 2.000000000000000000e+00
-2.667894178426498897e+00 1.744261370644438092e+00 2.000000000000000000e+00
-2.746350324283718169e+00 1.843296458013323758e+00 2.000000000000000000e+00
-2.858284841133810428e+00 1.825928405993596515e+00 2.000000000000000000e+00
-2.975478779691143050e+00 1.881571310583169954e+00 2.000000000000000000e+00
-2.662765565817210689e+00 1.875782366511684396e+00 2.000000000000000000e+00
-2.680338270485542296e+00 1.641672607349479618e+00 2.000000000000000000e+00
-2.562370736089078616e+00 1.961300980734475896e+00 2.000000000000000000e+00
-2.643610216061565321e+00 1.771901302062191652e+00 2.000000000000000000e+00
-2.869908403132636732e+00 1.789139376806864856e+00 2.000000000000000000e+00
-2.917097599253476226e+00 1.913823266617923791e+00 2.000000000000000000e+00
-2.858847061035786563e+00 1.788902535479836908e+00 2.000000000000000000e+00
-2.746888921698706021e+00 1.735551293169059983e+00 2.000000000000000000e+00
-2.795026935957618086e+00 1.832245164842821961e+00 2.000000000000000000e+00
-2.860418341934409803e+00 1.667673738716603182e+00 2.000000000000000000e+00
-2.791996479138727949e+00 1.774200391127759513e+00 2.000000000000000000e+00
-2.647857903738916274e+00 1.885645389972194774e+00 2.000000000000000000e+00
-2.916919631274989211e+00 1.750116454238952457e+00 2.000000000000000000e+00
-2.832789154648848395e+00 1.826924462760108003e+00 2.000000000000000000e+00
-2.861482263387912006e+00 1.677997930342482125e+00 2.000000000000000000e+00
-2.744709381093564105e+00 1.686458467076657586e+00 2.000000000000000000e+00
-2.789073732299240937e+00 1.732670808542199126e+00 2.000000000000000000e+00
-2.778908649552575660e+00 1.940849425939373818e+00 2.000000000000000000e+00
-2.720193933755355342e+00 1.702731088779179780e+00 2.000000000000000000e+00
-2.867757531186318598e+00 1.839636291635275311e+00 2.000000000000000000e+00
-2.788413520100083254e+00 1.820771741694269918e+00 2.000000000000000000e+00
-2.834638672184125241e+00 1.851599791792365446e+00 2.000000000000000000e+00
-2.645878491928608689e+00 1.798045640462462069e+00 2.000000000000000000e+00
-2.819255075488788620e+00 1.750409826456989837e+00 2.000000000000000000e+00
-2.809163916600508681e+00 1.732386785132576490e+00 2.000000000000000000e+00
-2.671901809278625972e+00 1.847760636286220670e+00 2.000000000000000000e+00
-2.890747574483507609e+00 1.755904498714774054e+00 2.000000000000000000e+00
-2.905424750670618561e+00 1.799428766532608304e+00 2.000000000000000000e+00
-2.850404769355518120e+00 1.728470260304779238e+00 2.000000000000000000e+00
-2.832253597611457785e+00 1.828407903116324285e+00 2.000000000000000000e+00
-2.818221311060902234e+00 1.836565905901152762e+00 2.000000000000000000e+00
-2.928005584630019698e+00 1.852476132474248471e+00 2.000000000000000000e+00
-2.859132255612208517e+00 1.568905106874353361e+00 2.000000000000000000e+00
-2.708125732743714487e+00 1.815040634316964940e+00 2.000000000000000000e+00
-2.848274275669181677e+00 1.979255730568053373e+00 2.000000000000000000e+00
-2.685290801406482242e+00 1.805457901526815956e+00 2.000000000000000000e+00
-2.733738714984895957e+00 1.860416394058918232e+00 2.000000000000000000e+00
-2.729920941822872926e+00 1.762823029845554723e+00 2.000000000000000000e+00
-2.871410598440553574e+00 1.766173178177210090e+00 2.000000000000000000e+00
-2.821355618751811623e+00 1.759840356803251904e+00 2.000000000000000000e+00
-2.819217799408624270e+00 1.541270021281730740e+00 2.000000000000000000e+00
-2.826079561321590106e+00 1.725817086173737414e+00 2.000000000000000000e+00
-2.824930544102540519e+00 1.743565643275884369e+00 2.000000000000000000e+00
-2.825855018426249643e+00 1.711463151627085733e+00 2.000000000000000000e+00
-2.871285684364661250e+00 1.776000956919653762e+00 2.000000000000000000e+00
-2.780664749579691009e+00 1.599799374175931987e+00 2.000000000000000000e+00
-2.708673404508105342e+00 1.758006160258236861e+00 2.000000000000000000e+00
-2.726711566910008600e+00 1.879260964608837403e+00 2.000000000000000000e+00
-2.938678649702573420e+00 1.642924960439261728e+00 2.000000000000000000e+00
-2.687049498548231607e+00 1.732990568475242465e+00 2.000000000000000000e+00
-2.773118298819812200e+00 1.743780517917206119e+00 2.000000000000000000e+00
-2.692538950401740738e+00 1.590443771316159882e+00 2.000000000000000000e+00
-2.796178126273928921e+00 1.965967009804836296e+00 2.000000000000000000e+00
-2.942551275792514520e+00 1.780560653408313376e+00 2.000000000000000000e+00
-2.789870534358277698e+00 1.891448016436849233e+00 2.000000000000000000e+00
-2.652909361595357840e+00 1.777104453635266035e+00 2.000000000000000000e+00
-2.818152390413573460e+00 1.590291368186882437e+00 2.000000000000000000e+00
-2.816190901540993163e+00 1.765129303172224606e+00 2.000000000000000000e+00
-2.660600174652729688e+00 1.941044339358974913e+00 2.000000000000000000e+00
-2.725344048661013652e+00 1.915841573248709961e+00 2.000000000000000000e+00
-2.800183060066972374e+00 1.834979477014094806e+00 2.000000000000000000e+00
-2.863588851681881042e+00 1.941036846962283846e+00 2.000000000000000000e+00
-2.890450305554747690e+00 1.797070339308629361e+00 2.000000000000000000e+00
-2.771995670067965101e+00 1.805159408932895504e+00 2.000000000000000000e+00
-2.681827853372872106e+00 1.757318221713417783e+00 2.000000000000000000e+00
-2.592323718886536010e+00 1.765538948861672175e+00 2.000000000000000000e+00
-2.870939267344045920e+00 1.855252576661163610e+00 2.000000000000000000e+00
-2.797771810779104307e+00 1.624564406207690714e+00 2.000000000000000000e+00
-2.755061335145397639e+00 1.817969444616631458e+00 2.000000000000000000e+00
-2.796173882695861312e+00 1.786382733050692728e+00 2.000000000000000000e+00
-2.947135590238668446e+00 1.905500323941666352e+00 2.000000000000000000e+00
-3.062616022652143499e+00 1.740694399930781566e+00 2.000000000000000000e+00
-2.821726722846687796e+00 1.913232888509367902e+00 2.000000000000000000e+00
-2.853068139063306141e+00 1.775660990689678087e+00 2.000000000000000000e+00
-2.828459443415087371e+00 1.741344100417222762e+00 2.000000000000000000e+00
-2.686107796756309174e+00 1.643901135423058602e+00 2.000000000000000000e+00
-2.681038883258294536e+00 1.773115906067010750e+00 2.000000000000000000e+00
-2.605474586075560595e+00 1.593458176198061071e+00 2.000000000000000000e+00
-2.875920148304717650e+00 1.827879648974266136e+00 2.000000000000000000e+00
-2.743728789658447909e+00 1.527830876762444667e+00 2.000000000000000000e+00
-2.854887381939999802e+00 1.903653307208896805e+00 2.000000000000000000e+00
-2.846005046641391090e+00 2.052245478302229920e+00 2.000000000000000000e+00
-2.798608422957061137e+00 1.892393590762904587e+00 2.000000000000000000e+00
-2.766111935123802379e+00 1.886652407220472005e+00 2.000000000000000000e+00
-2.891416808949089923e+00 1.971069333187387640e+00 2.000000000000000000e+00
-2.778078627587826421e+00 1.851082675992804294e+00 2.000000000000000000e+00
-2.849963609410183452e+00 1.903233991863865437e+00 2.000000000000000000e+00
-2.871274900088133020e+00 1.705545484631273423e+00 2.000000000000000000e+00
-2.712100360302096558e+00 1.884345886996930286e+00 2.000000000000000000e+00
-2.856101565384836061e+00 1.821424484127993404e+00 2.000000000000000000e+00
-2.825244994211910221e+00 1.982683180920207677e+00 2.000000000000000000e+00
-2.861489176269472523e+00 1.807411697494135439e+00 2.000000000000000000e+00
-2.841555532045830557e+00 1.866377599669068799e+00 2.000000000000000000e+00
-2.841078815282207959e+00 1.768192149963271342e+00 2.000000000000000000e+00
-2.637595567295343280e+00 1.698172716030331930e+00 2.000000000000000000e+00
-2.933004813979791514e+00 1.685318499181594376e+00 2.000000000000000000e+00
-2.802380522003928842e+00 1.844336848259619854e+00 2.000000000000000000e+00
-2.656085578146968107e+00 1.842133902320191474e+00 2.000000000000000000e+00
-2.730315531382547789e+00 1.835966472509024339e+00 2.000000000000000000e+00
-2.830022261098156466e+00 1.842687674057983838e+00 2.000000000000000000e+00
-2.766299298883031277e+00 1.818381860586172127e+00 2.000000000000000000e+00
-2.765103683412865720e+00 1.575032135744764084e+00 2.000000000000000000e+00
-2.699745082749408276e+00 1.739482417848330353e+00 2.000000000000000000e+00
-2.750824671007923605e+00 1.893880442061500968e+00 2.000000000000000000e+00
-2.686206339579189528e+00 1.955321360156314192e+00 2.000000000000000000e+00
-2.876895468943404310e+00 1.767098010167255540e+00 2.000000000000000000e+00
-2.853113632943981237e+00 1.861678215383578472e+00 2.000000000000000000e+00
-2.903215436563992391e+00 1.898950472152555635e+00 2.000000000000000000e+00
-2.998392340175538351e+00 1.848187485721350054e+00 2.000000000000000000e+00
-2.738128065275765355e+00 1.849383955535201185e+00 2.000000000000000000e+00
-3.007998967219094766e+00 1.769958560176159157e+00 2.000000000000000000e+00
-2.958665264320972987e+00 1.723754741918369193e+00 2.000000000000000000e+00
-2.724221193408121078e+00 1.778597102985890244e+00 2.000000000000000000e+00
-3.043577531472692943e+00 1.796418155092706082e+00 2.000000000000000000e+00
-2.773489950835075213e+00 1.886349159159706357e+00 2.000000000000000000e+00
-2.749366024957733412e+00 1.825577329890452960e+00 2.000000000000000000e+00
-2.731031440623710616e+00 1.887737622945557581e+00 2.000000000000000000e+00
-2.695411199609260677e+00 1.734275280518941198e+00 2.000000000000000000e+00
-3.004575252378869799e+00 1.943280082490018934e+00 2.000000000000000000e+00
-2.765021411459587242e+00 1.816812438552118270e+00 2.000000000000000000e+00
-2.804572313196477928e+00 1.572523278960494153e+00 2.000000000000000000e+00
-2.643788004539437519e+00 1.748073858137701553e+00 2.000000000000000000e+00
-2.738082217880528191e+00 1.888575116564168432e+00 2.000000000000000000e+00
-2.702477197677576104e+00 1.795263467127000467e+00 2.000000000000000000e+00
-2.713723953507915621e+00 1.786270345590386777e+00 2.000000000000000000e+00
-2.692047783142327955e+00 1.851270941332427755e+00 2.000000000000000000e+00
-2.853199546870279324e+00 1.891982839881893197e+00 2.000000000000000000e+00
-2.678129966644643201e+00 1.886425740600543799e+00 2.000000000000000000e+00
-2.698801875467787159e+00 1.829041716400838125e+00 2.000000000000000000e+00
-2.796430346917393006e+00 1.766404167056164543e+00 2.000000000000000000e+00
-2.762356898731755717e+00 1.839242000112232489e+00 2.000000000000000000e+00
-2.742420275012604325e+00 1.906921612779153952e+00 2.000000000000000000e+00
-2.732626451101056730e+00 1.793245307303847680e+00 2.000000000000000000e+00
-2.893049527989909553e+00 1.601091100877070517e+00 2.000000000000000000e+00
-2.880516753098852689e+00 1.885716523648157228e+00 2.000000000000000000e+00
-2.835680010174678856e+00 1.847833617658705574e+00 2.000000000000000000e+00
-2.854380106080289803e+00 1.721720048892089627e+00 2.000000000000000000e+00
-2.785261432297639672e+00 1.730752900570402986e+00 2.000000000000000000e+00
-2.852574000400329268e+00 1.830759902071989798e+00 2.000000000000000000e+00
-2.910013723611202696e+00 1.739610563879553817e+00 2.000000000000000000e+00
-2.875862369174366329e+00 1.759752634909044433e+00 2.000000000000000000e+00
-2.807769097292577509e+00 1.766629362948371806e+00 2.000000000000000000e+00
-2.787716936950789925e+00 1.855304510751219382e+00 2.000000000000000000e+00
-2.793038692289242508e+00 1.533513210003383254e+00 2.000000000000000000e+00
-2.836377380183491947e+00 1.751719945309581750e+00 2.000000000000000000e+00
-2.780721429516194387e+00 1.774454733265916850e+00 2.000000000000000000e+00
-2.815333870225695811e+00 1.803437801921830674e+00 2.000000000000000000e+00
-2.899692799468279514e+00 1.726808826293878552e+00 2.000000000000000000e+00
-2.808665903381081019e+00 1.833007477063463231e+00 2.000000000000000000e+00
-2.725098767658904908e+00 1.776145940038293514e+00 2.000000000000000000e+00
-2.610287029686951144e+00 1.972967804661030389e+00 2.000000000000000000e+00
-2.996574163195073304e+00 1.886956109125508707e+00 2.000000000000000000e+00
-2.913836204838187616e+00 1.581872759931029160e+00 2.000000000000000000e+00
-2.779743188288583688e+00 1.730337844462628727e+00 2.000000000000000000e+00
-2.642731329835638299e+00 1.677931591767638730e+00 2.000000000000000000e+00
-2.780758075381375871e+00 1.863130849913449794e+00 2.000000000000000000e+00
-2.929830297394893535e+00 1.684756948575805602e+00 2.000000000000000000e+00
-2.829267699830271265e+00 1.761769663810659914e+00 2.000000000000000000e+00
-2.918980485310077366e+00 1.837511943104450207e+00 2.000000000000000000e+00
-2.791913706248208449e+00 1.759270451571303129e+00 2.000000000000000000e+00
-2.799608021131332336e+00 1.672292436200270238e+00 2.000000000000000000e+00
-2.633612828065933886e+00 1.561701781354825069e+00 2.000000000000000000e+00
-2.638815707698517699e+00 1.792132754634539360e+00 2.000000000000000000e+00
-2.707851405184159788e+00 1.820847545667374501e+00 2.000000000000000000e+00
-2.637641581346178654e+00 1.768911195635778588e+00 2.000000000000000000e+00
-2.986490756789787149e+00 1.853670939730162504e+00 2.000000000000000000e+00
-2.728176127953014340e+00 1.848571340967031240e+00 2.000000000000000000e+00
-2.739776435324019932e+00 1.889398367846030657e+00 2.000000000000000000e+00
-2.779541336884324032e+00 1.989618055839776689e+00 2.000000000000000000e+00
-2.699439391049079706e+00 1.730756821901675124e+00 2.000000000000000000e+00
-2.786821957480799306e+00 1.704216051198096160e+00 2.000000000000000000e+00
-2.901930807417443692e+00 1.718725068762153363e+00 2.000000000000000000e+00
-2.859114577763447684e+00 1.873676727208308801e+00 2.000000000000000000e+00
-2.722458368057024458e+00 1.864423695984938956e+00 2.000000000000000000e+00
-2.859922251237323021e+00 1.803692042476033430e+00 2.000000000000000000e+00
-2.858912374988623384e+00 1.617649094401736320e+00 2.000000000000000000e+00
-3.011966813579174396e+00 1.903187227929601155e+00 2.000000000000000000e+00
-2.596755282982127877e+00 1.921671377885840970e+00 2.000000000000000000e+00
-2.834739875782868790e+00 1.762411995824283650e+00 2.000000000000000000e+00
-2.629748191202033514e+00 1.752471379798967499e+00 2.000000000000000000e+00
-2.692303981420204551e+00 1.834288651455317831e+00 2.000000000000000000e+00
-2.689950776071583949e+00 1.889678251741074844e+00 2.000000000000000000e+00
-2.809979758328590815e+00 1.972466410786298807e+00 2.000000000000000000e+00
-2.765504716334215907e+00 1.783955182652469773e+00 2.000000000000000000e+00
-2.652312539633210342e+00 1.808339129915863097e+00 2.000000000000000000e+00
-2.799916183579863826e+00 1.656001804734987592e+00 2.000000000000000000e+00
-2.763095092976643130e+00 1.770560992923625676e+00 2.000000000000000000e+00
-2.966982020198412062e+00 1.757984742179777404e+00 2.000000000000000000e+00
-2.912654219475332429e+00 1.603882626619671958e+00 2.000000000000000000e+00
-2.825010365249262634e+00 1.917096178270325968e+00 2.000000000000000000e+00
-2.851160659481084991e+00 1.880572799451228017e+00 2.000000000000000000e+00
-2.716629963577852358e+00 1.807300836684277989e+00 2.000000000000000000e+00
-2.876291511959430558e+00 1.877600020561783545e+00 2.000000000000000000e+00
-2.718648794966380233e+00 1.818642005504035986e+00 2.000000000000000000e+00
-2.717953587129052107e+00 1.907087929805688198e+00 2.000000000000000000e+00
-2.711976133273069411e+00 1.717648133792268439e+00 2.000000000000000000e+00
-2.667925454059785206e+00 1.767228860626833598e+00 2.000000000000000000e+00
-2.801482398314705691e+00 1.861611741144989063e+00 2.000000000000000000e+00
-2.634158333455509649e+00 1.750324543526072585e+00 2.000000000000000000e+00
-2.934341437038533229e+00 1.734833080375483672e+00 2.000000000000000000e+00
-2.808763087906624545e+00 1.700063789484426824e+00 2.000000000000000000e+00
-2.789408467062022279e+00 1.776524108866898377e+00 2.000000000000000000e+00
-2.857391117202729980e+00 1.787915250572920112e+00 2.000000000000000000e+00
-2.915628037579790277e+00 1.846831189574354770e+00 2.000000000000000000e+00
-2.921095828221791368e+00 1.709882835797465361e+00 2.000000000000000000e+00
-2.782518013030660153e+00 1.884750636899123366e+00 2.000000000000000000e+00
-2.665490495497507606e+00 1.709390337349999234e+00 2.000000000000000000e+00
-2.823770151204281209e+00 1.888167263511053129e+00 2.000000000000000000e+00
-2.884915469826016654e+00 1.728803560031212383e+00 2.000000000000000000e+00
-2.843975175555903956e+00 1.679779399701760045e+00 2.000000000000000000e+00
-2.674773374519444857e+00 1.820310142943724951e+00 2.000000000000000000e+00
-2.813641670638647785e+00 1.580940700416832101e+00 2.000000000000000000e+00
-2.836134134025048326e+00 1.908417428901044710e+00 2.000000000000000000e+00
-2.644360709162789203e+00 1.753610185669282284e+00 2.000000000000000000e+00
-2.869542077350797360e+00 1.578857903203716440e+00 2.000000000000000000e+00
-2.785495496234553503e+00 1.783234983506924554e+00 2.000000000000000000e+00
-2.849103097979994281e+00 1.648757534704572869e+00 2.000000000000000000e+00
-2.649661113636470500e+00 1.912459918253735625e+00 2.000000000000000000e+00
-2.697181590948032781e+00 1.691534595736175595e+00 2.000000000000000000e+00
-2.719838954288204214e+00 1.774963647059604410e+00 2.000000000000000000e+00
-2.946330197785472560e+00 1.865007432332348225e+00 2.000000000000000000e+00
-2.996481883420642145e+00 1.683272203203738382e+00 2.000000000000000000e+00
-2.941874786294294886e+00 1.622267640503915809e+00 2.000000000000000000e+00
-2.899943525615022555e+00 1.741925112988140567e+00 2.000000000000000000e+00
-2.796198937376335181e+00 1.652786905240566373e+00 2.000000000000000000e+00
-2.755961707303649533e+00 1.748398029444084845e+00 2.000000000000000000e+00
-2.791669480607220422e+00 1.784691232052412424e+00 2.000000000000000000e+00
-2.879992531258101174e+00 1.830809039424484252e+00 2.000000000000000000e+00
-2.720933170306718996e+00 1.811287891497411096e+00 2.000000000000000000e+00
-2.907969919560933647e+00 1.856533910469598370e+00 2.000000000000000000e+00
-2.704532173266073425e+00 1.911562351018153638e+00 2.000000000000000000e+00
-2.750280353579265924e+00 1.947412585687635200e+00 2.000000000000000000e+00
-2.871755530671134427e+00 1.992427044011899628e+00 2.000000000000000000e+00
-2.868200268794570906e+00 1.585818259345317616e+00 2.000000000000000000e+00
-2.664447547440316644e+00 1.821664455056596799e+00 2.000000000000000000e+00
-2.713906470391980186e+00 1.872030585156174709e+00 2.000000000000000000e+00
-2.752239409309092721e+00 1.780378719166834323e+00 2.000000000000000000e+00
-2.834368233542049698e+00 1.709915028859835706e+00 2.000000000000000000e+00
-2.726410447301395479e+00 1.718062927888713398e+00 2.000000000000000000e+00
-2.862866611308803488e+00 1.969583899508378977e+00 2.000000000000000000e+00
-2.662992197889636703e+00 1.896404336478847874e+00 2.000000000000000000e+00
-2.834667678322330353e+00 1.555968739190045858e+00 2.000000000000000000e+00
-2.758425361387425223e+00 1.801274667233287552e+00 2.000000000000000000e+00
-2.760483796723609551e+00 1.741935662508590887e+00 2.000000000000000000e+00
-2.832831694667910405e+00 1.720603102605447798e+00 2.000000000000000000e+00
-2.813760777640780919e+00 1.818933346191220046e+00 2.000000000000000000e+00
-2.844189417809908971e+00 1.801639983548498414e+00 2.000000000000000000e+00
-2.833086337664206145e+00 1.736793793968788746e+00 2.000000000000000000e+00
-2.911620093412714549e+00 1.832623894978001378e+00 2.000000000000000000e+00
-2.723224604137809646e+00 1.872656346535437999e+00 2.000000000000000000e+00
-2.592828786481116587e+00 1.204865015749470025e+00 3.000000000000000000e+00
-2.828502268089139182e+00 1.259067521404747758e+00 3.000000000000000000e+00
-2.707619620550147044e+00 1.111263969733095269e+00 3.000000000000000000e+00
-2.859442937128878537e+00 1.327989516387814373e+00 3.000000000000000000e+00
-2.807339382213586809e+00 1.305881453732742337e+00 3.000000000000000000e+00
-2.760782956029766755e+00 1.247344942192524009e+00 3.000000000000000000e+00
-2.912154710841742489e+00 1.360059990387041173e+00 3.000000000000000000e+00
-2.677417582022929565e+00 1.286457270550058318e+00 3.000000000000000000e+00
-2.913881273689141516e+00 1.242863765103989326e+00 3.000000000000000000e+00
-2.822310031566209965e+00 9.412881948365730000e-01 3.000000000000000000e+00
-2.837371139553372501e+00 1.278162624975714756e+00 3.000000000000000000e+00
-2.693682936658030602e+00 1.170929006587970722e+00 3.000000000000000000e+00
-2.825891365997022842e+00 1.219110495142601280e+00 3.000000000000000000e+00
-2.751302332991554689e+00 1.098773786553015830e+00 3.000000000000000000e+00
-2.903174335946141049e+00 1.232366351841044372e+00 3.000000000000000000e+00
-2.799304645340954245e+00 1.156317098208258010e+00 3.000000000000000000e+00
-2.836976412492556499e+00 1.320644278234738511e+00 3.000000000000000000e+00
-2.947142775740505538e+00 1.150868924413943173e+00 3.000000000000000000e+00
-2.737384631469293339e+00 1.282137410445761017e+00 3.000000000000000000e+00
-2.735755594935320278e+00 1.261318914953739379e+00 3.000000000000000000e+00
-2.880037862124076309e+00 1.279325928041653126e+00 3.000000000000000000e+00
-2.717797148294434972e+00 1.255609814137829128e+00 3.000000000000000000e+00
-2.840418257923158940e+00 1.270215936383202626e+00 3.000000000000000000e+00
-2.895091544774582193e+00 1.370293376521483530e+00 3.000000000000000000e+00
-2.853497649447800377e+00 1.035935944228167482e+00 3.000000000000000000e+00
-2.838074929841865490e+00 1.269712346107200629e+00 3.000000000000000000e+00
-2.746833555602864685e+00 1.035517963928952012e+00 3.000000000000000000e+00
-3.120463007729734173e+00 9.566367844835671486e-01 3.000000000000000000e+00
-2.618640313740165482e+00 1.115713841644035753e+00 3.000000000000000000e+00
-2.730729485513161858e+00 1.104180173150568933e+00 3.000000000000000000e+00
-2.650484025737553928e+00 1.240121335041243666e+00 3.000000000000000000e+00
-2.746154247923286551e+00 1.337532257476301112e+00 3.000000000000000000e+00
-2.815151020772626911e+00 1.244783083702094340e+00 3.000000000000000000e+00
-2.718311559020173185e+00 1.281057570624193787e+00 3.000000000000000000e+00
-2.708295535081117311e+00 1.347387522352877731e+00 3.000000000000000000e+00
-3.015366370595228496e+00 1.271945986968321840e+00 3.000000000000000000e+00
-2.714442184954847015e+00 1.073299920123647944e+00 3.000000000000000000e+00
-2.861079027223789595e+00 1.236918608023777733e+00 3.000000000000000000e+00
-2.763844253550739261e+00 1.146945891497310077e+00 3.000000000000000000e+00
-2.815016192340572765e+00 9.990432842974535932e-01 3.000000000000000000e+00
-2.770075933628246112e+00 1.332815093128284278e+00 3.000000000000000000e+00
-2.899383272107752152e+00 1.050955427435197542e+00 3.000000000000000000e+00
-2.782363660753925938e+00 1.213903554561512221e+00 3.000000000000000000e+00
-2.678371411909993505e+00 1.180690150765757895e+00 3.000000000000000000e+00
-2.730336559394419549e+00 1.181783369260306138e+00 3.000000000000000000e+00
-2.791757605967623679e+00 1.162799978802437240e+00 3.000000000000000000e+00
-2.946763969612262724e+00 1.352665532891075273e+00 3.000000000000000000e+00
-2.798926611990053992e+00 1.153416411703859890e+00 3.000000000000000000e+00
-2.705913156633291461e+00 1.052848879844549668e+00 3.000000000000000000e+00
-2.997125531946551291e+00 1.124738312513134497e+00 3.000000000000000000e+00
-2.798503387540549614e+00 1.039270747580686827e+00 3.000000000000000000e+00
-2.915395934729275051e+00 1.191352158135764894e+00 3.000000000000000000e+00
-2.817317112084597230e+00 1.194653763535418856e+00 3.000000000000000000e+00
-2.863384727893362403e+00 1.276607941030117654e+00 3.000000000000000000e+00
-2.878938189056641228e+00 1.202713271466199885e+00 3.000000000000000000e+00
